"","BLC # ","St","P Type","Address","Area","List/MoRnt $","Beds Total","Baths Full","Baths Half","Sch D","Subdivision","# Fireplaces","Lvls","Gar","# of Garage Spaces","Sq Ft Main Upper","Basement","Total Sq Ft","DOM","List Office MLSID"
"1","21656598","S","SFD","1111 Ramblin Ct","4101","$248,500","3","2","1","Centrgrove","CAREFREE","1","1LEVL","ATTACH,BUILTIN","2","1,899","Yes","3,160","21","KWIN02"
"1","21678009","S","SFD","5254 Bancroft Ln","4101","$249,000","3","3","1","Centrgrove","WAKEFIELD","1","2LEVL","ATTACH","2","2,450","Yes","3,538","4","FVST01"
"1","21685367","S","SFD","1418 Glen Canyon Dr","4101","$249,075","3","2","1","Centrgrove","THE TRAILS AT WOODFIELD","0","2LEVL","ATTACH","2","2,251","No","2,251","1","NBLC01"
"1","21671067","S","SFD","913 Ramblin Rd","4101","$249,900","4","2","1","Centrgrove","CAREFREE","1","2LEVL","ATTACH","2","2,080","Yes","3,040","3","RESL01"
"1","21652168","S","SFD","739 Leisure Ln","4101","$249,900","3","2","1","Centrgrove","CAREFREE","1","MULTI","ATTACH","2","1,990","Yes","2,623","122","TUCK16"
"1","21651988","S","SFD","3993 Cedar Ln","4101","$249,900","3","2","0","Centrgrove","CEDAR GROVE","1","1LEVL","ATTACH","2","1,912","No","1,912","9","JPXR01"
"1","21647688","S","SFD","5520 Washington Ave","4101","$249,900","4","2","1","Centrgrove","HARVEST GROVE","1","2LEVL","ATTACH","3","3,169","Yes","4,551","2","CARP16"
"1","21643622","S","SFD","1216 Apryl Dr","4101","$249,900","3","2","1","Centrgrove","TUSCANY VILLAGE","0","1LEVL","ATTACH","3","2,084","No","2,084","10","TUCK14"
"1","21642145","S","SFD","4249 Inglewood Ct","4101","$249,900","4","2","1","Centrgrove","BRENTWOOD","1","2LEVL","ATTACH","2","2,462","Yes","3,434","9","MWRG01"
"1","21666281","S","SFD","402 Joann Ct","4101","$250,000","3","2","1","Centrgrove","PEBBLE RUN","1","1HALF","ATTACH","2","1,534","No","1,534","9","CARP11"
"1","21658370","S","SFD","339 Utterback Dr","4101","$250,000","3","3","0","Centrgrove","PARKVIEW ESTATES","1","1LEVL","ATTACH","2","1,788","Yes","3,384","3","CNCT01"
"1","21645671","S","SFD","684 WINDING TRAIL","4101","$250,000","3","2","1","Centrgrove","WHISPERING TRAILS","2","2LEVL","ATTACH","2","2,154","Yes","2,698","1","LELW01"
"1","21628764","S","SFD","3498 Clary Blvd South Dr","4101","$250,000","4","2","1","Centrgrove","ENCLAVE AT STONES CROSSING","1","2LEVL","ATTACH","3","2,313","Yes","3,145","41","BHHS03"
"1","21645535","S","SFD","1391 Valdarno Dr","4101","$250,300","3","2","1","Centrgrove","TUSCANY VILLAGE","1","1LOFT","ATTACH","2","2,279","No","2,279","6","RESL01"
"1","21600219","S","SFD","3270 Greensview Dr","4101","$250,564","4","2","1","Centrgrove","EL DORADO","2","2LEVL","ATTACH","2","2,670","No","2,670","176","JPTM01"
"1","21649669","S","SFD","324 Wales Ct","4101","$251,000","4","3","1","Centrgrove","SHEFFIELD PARK","1","2LEVL","ATTACH","2","2,582","Yes","3,169","3","EBEY01"
"1","21641248","S","SFD","4129 Hazy Ln","4101","$251,000","3","2","1","Centrgrove","WINDSONG","1","1LEVL","ATTACH","2","1,883","No","1,883","6","KWIN02"
"1","21681369","S","SFD","5422 WAKEFIELD SOUTH Dr","4101","$252,000","4","3","1","Centrgrove","WAKEFIELD","1","2LEVL","ATTACH","2","2,456","Yes","3,224","4","CESC03"
"1","21656403","S","SFD","793 SABLE CREEK Ln","4101","$252,500","4","2","1","Centrgrove","SABLE RIDGE","1","2LEVL","ATTACH","2","2,382","No","2,382","14","PGRE01"
